动车组,过,D5342,运城北,太原南,07:14,07:16
动车组,始,D2002,临汾西,北京西,-,07:40
动车组,终,D5351,太原南,临汾西,07:51,-
动车组,过,D5314,运城北,太原南,08:09,08:11
动车组,过,D2501,太原南,西安北,08:17,08:19
动车组,过,D1901,太原南,成都东,08:38,08:41
动车组,始,D5352,临汾西,太原南,-,08:49
动车组,过,D5313,太原南,运城北,08:55,08:57
动车组,过,D2004,运城北,北京西,09:02,09:04
动车组,过,D2507,太原南,西安北,09:34,09:36
动车组,过,D2502,西安北,太原南,09:48,09:50
动车组,过,D5317,太原南,永济北,10:06,10:09
动车组,过,D2504,西安北,太原南,10:20,10:22
动车组,过,D5319,太原南,运城北,10:22,10:24
动车组,过,D2513,太原南,西安北,10:46,10:48
高速动车,过,G1954,运城北,嘉兴南,10:51,10:53
高速动车,过,G2624,运城北,青岛北,11:29,11:31
动车组,过,D2583,大同南,西安北,11:59,12:02
动车组,过,D1638,运城北,青岛,12:14,12:16
高速动车,过,G616,永济北,北京西,12:38,12:40
高速动车,过,G627,北京西,运城北,12:50,12:53
动车组,过,D2512,西安北,太原南,13:12,13:14
动车组,过,D1963,太原南,重庆西,13:25,13:28
动车组,过,D5372,运城北,大同南,13:27,13:30
动车组,过,D2566,兰州西,太原南,14:03,14:05
动车组,过,D2516,西安北,太原南,14:14,14:17
动车组,过,D2519,太原南,西安北,14:18,14:20
动车组,过,D1904,成都东,太原南,14:30,14:33
动车组,过,D1644,济南西,运城北,14:58,15:00
高速动车,过,G628,运城北,北京西,15:09,15:11
高速动车,过,G605,北京西,永济北,15:20,15:22
动车组,过,D2520,西安北,太原南,15:23,15:25
动车组,过,D1953,重庆西,太原南,15:39,15:42
动车组,过,D1636,青岛,运城北,16:13,16:15
动车组,过,D2565,太原南,兰州西,16:34,16:36
动车组,过,D2524,西安北,太原南,16:49,16:51
动车组,过,D1905,太原南,成都东,17:37,17:39
动车组,过,D5378,运城北,大同南,17:39,17:42
动车组,过,D5329,太原南,运城北,18:07,18:10
动车组,过,D5320,永济北,太原南,18:13,18:15
动车组,过,D2003,北京西,运城北,18:22,18:24
高速动车,过,G2622,青岛北,运城北,18:37,18:39
高速动车,过,G1952,嘉兴南,运城北,19:00,19:02
动车组,过,D5324,运城北,太原南,19:13,19:15
动车组,过,D2571,太原南,宝鸡南,19:29,19:31
动车组,过,D5326,运城北,太原南,19:45,19:47
高速动车,过,G2078,威海,运城北,20:10,20:12
动车组,过,D2531,太原南,西安北,20:28,20:30
动车组,过,D5328,运城北,太原南,20:36,20:38
动车组,终,D2005,北京西,临汾西,20:44,-
动车组,过,D1906,成都东,太原南,21:31,21:33
动车组,过,D5343,太原南,运城北,21:55,21:57
动车组,过,D5375,大同南,运城北,22:11,22:13
